id	0_best_fc2_lyrics_bert_lyrics_bert_padding_model	1_best_fc2_lyrics_bert_lyrics_bert_padding_model	2_best_fc2_lyrics_bert_lyrics_bert_padding_model	3_best_fc2_lyrics_bert_lyrics_bert_padding_model	4_best_fc2_lyrics_bert_lyrics_bert_padding_model	5_best_fc2_lyrics_bert_lyrics_bert_padding_model	6_best_fc2_lyrics_bert_lyrics_bert_padding_model	7_best_fc2_lyrics_bert_lyrics_bert_padding_model	8_best_fc2_lyrics_bert_lyrics_bert_padding_model	9_best_fc2_lyrics_bert_lyrics_bert_padding_model	10_best_fc2_lyrics_bert_lyrics_bert_padding_model	11_best_fc2_lyrics_bert_lyrics_bert_padding_model	12_best_fc2_lyrics_bert_lyrics_bert_padding_model	13_best_fc2_lyrics_bert_lyrics_bert_padding_model	14_best_fc2_lyrics_bert_lyrics_bert_padding_model	15_best_fc2_lyrics_bert_lyrics_bert_padding_model	16_best_fc2_lyrics_bert_lyrics_bert_padding_model	17_best_fc2_lyrics_bert_lyrics_bert_padding_model	18_best_fc2_lyrics_bert_lyrics_bert_padding_model	19_best_fc2_lyrics_bert_lyrics_bert_padding_model	20_best_fc2_lyrics_bert_lyrics_bert_padding_model	21_best_fc2_lyrics_bert_lyrics_bert_padding_model	22_best_fc2_lyrics_bert_lyrics_bert_padding_model	23_best_fc2_lyrics_bert_lyrics_bert_padding_model	24_best_fc2_lyrics_bert_lyrics_bert_padding_model	25_best_fc2_lyrics_bert_lyrics_bert_padding_model	26_best_fc2_lyrics_bert_lyrics_bert_padding_model	27_best_fc2_lyrics_bert_lyrics_bert_padding_model	28_best_fc2_lyrics_bert_lyrics_bert_padding_model	29_best_fc2_lyrics_bert_lyrics_bert_padding_model	30_best_fc2_lyrics_bert_lyrics_bert_padding_model	31_best_fc2_lyrics_bert_lyrics_bert_padding_model	32_best_fc2_lyrics_bert_lyrics_bert_padding_model	33_best_fc2_lyrics_bert_lyrics_bert_padding_model	34_best_fc2_lyrics_bert_lyrics_bert_padding_model	35_best_fc2_lyrics_bert_lyrics_bert_padding_model	36_best_fc2_lyrics_bert_lyrics_bert_padding_model	37_best_fc2_lyrics_bert_lyrics_bert_padding_model	38_best_fc2_lyrics_bert_lyrics_bert_padding_model	39_best_fc2_lyrics_bert_lyrics_bert_padding_model	40_best_fc2_lyrics_bert_lyrics_bert_padding_model	41_best_fc2_lyrics_bert_lyrics_bert_padding_model	42_best_fc2_lyrics_bert_lyrics_bert_padding_model	43_best_fc2_lyrics_bert_lyrics_bert_padding_model	44_best_fc2_lyrics_bert_lyrics_bert_padding_model	45_best_fc2_lyrics_bert_lyrics_bert_padding_model	46_best_fc2_lyrics_bert_lyrics_bert_padding_model	47_best_fc2_lyrics_bert_lyrics_bert_padding_model	48_best_fc2_lyrics_bert_lyrics_bert_padding_model	49_best_fc2_lyrics_bert_lyrics_bert_padding_model	50_best_fc2_lyrics_bert_lyrics_bert_padding_model	51_best_fc2_lyrics_bert_lyrics_bert_padding_model	52_best_fc2_lyrics_bert_lyrics_bert_padding_model	53_best_fc2_lyrics_bert_lyrics_bert_padding_model	54_best_fc2_lyrics_bert_lyrics_bert_padding_model	55_best_fc2_lyrics_bert_lyrics_bert_padding_model	56_best_fc2_lyrics_bert_lyrics_bert_padding_model	57_best_fc2_lyrics_bert_lyrics_bert_padding_model	58_best_fc2_lyrics_bert_lyrics_bert_padding_model	59_best_fc2_lyrics_bert_lyrics_bert_padding_model	60_best_fc2_lyrics_bert_lyrics_bert_padding_model	61_best_fc2_lyrics_bert_lyrics_bert_padding_model	62_best_fc2_lyrics_bert_lyrics_bert_padding_model	63_best_fc2_lyrics_bert_lyrics_bert_padding_model	64_best_fc2_lyrics_bert_lyrics_bert_padding_model	65_best_fc2_lyrics_bert_lyrics_bert_padding_model	66_best_fc2_lyrics_bert_lyrics_bert_padding_model	67_best_fc2_lyrics_bert_lyrics_bert_padding_model	68_best_fc2_lyrics_bert_lyrics_bert_padding_model	69_best_fc2_lyrics_bert_lyrics_bert_padding_model	70_best_fc2_lyrics_bert_lyrics_bert_padding_model	71_best_fc2_lyrics_bert_lyrics_bert_padding_model	72_best_fc2_lyrics_bert_lyrics_bert_padding_model	73_best_fc2_lyrics_bert_lyrics_bert_padding_model	74_best_fc2_lyrics_bert_lyrics_bert_padding_model	75_best_fc2_lyrics_bert_lyrics_bert_padding_model	76_best_fc2_lyrics_bert_lyrics_bert_padding_model	77_best_fc2_lyrics_bert_lyrics_bert_padding_model	78_best_fc2_lyrics_bert_lyrics_bert_padding_model	79_best_fc2_lyrics_bert_lyrics_bert_padding_model	80_best_fc2_lyrics_bert_lyrics_bert_padding_model	81_best_fc2_lyrics_bert_lyrics_bert_padding_model	82_best_fc2_lyrics_bert_lyrics_bert_padding_model	83_best_fc2_lyrics_bert_lyrics_bert_padding_model	84_best_fc2_lyrics_bert_lyrics_bert_padding_model	85_best_fc2_lyrics_bert_lyrics_bert_padding_model	86_best_fc2_lyrics_bert_lyrics_bert_padding_model	87_best_fc2_lyrics_bert_lyrics_bert_padding_model	88_best_fc2_lyrics_bert_lyrics_bert_padding_model	89_best_fc2_lyrics_bert_lyrics_bert_padding_model	90_best_fc2_lyrics_bert_lyrics_bert_padding_model	91_best_fc2_lyrics_bert_lyrics_bert_padding_model	92_best_fc2_lyrics_bert_lyrics_bert_padding_model	93_best_fc2_lyrics_bert_lyrics_bert_padding_model	94_best_fc2_lyrics_bert_lyrics_bert_padding_model	95_best_fc2_lyrics_bert_lyrics_bert_padding_model	96_best_fc2_lyrics_bert_lyrics_bert_padding_model	97_best_fc2_lyrics_bert_lyrics_bert_padding_model	98_best_fc2_lyrics_bert_lyrics_bert_padding_model	99_best_fc2_lyrics_bert_lyrics_bert_padding_model	100_best_fc2_lyrics_bert_lyrics_bert_padding_model	101_best_fc2_lyrics_bert_lyrics_bert_padding_model	102_best_fc2_lyrics_bert_lyrics_bert_padding_model	103_best_fc2_lyrics_bert_lyrics_bert_padding_model	104_best_fc2_lyrics_bert_lyrics_bert_padding_model	105_best_fc2_lyrics_bert_lyrics_bert_padding_model	106_best_fc2_lyrics_bert_lyrics_bert_padding_model	107_best_fc2_lyrics_bert_lyrics_bert_padding_model	108_best_fc2_lyrics_bert_lyrics_bert_padding_model	109_best_fc2_lyrics_bert_lyrics_bert_padding_model	110_best_fc2_lyrics_bert_lyrics_bert_padding_model	111_best_fc2_lyrics_bert_lyrics_bert_padding_model	112_best_fc2_lyrics_bert_lyrics_bert_padding_model	113_best_fc2_lyrics_bert_lyrics_bert_padding_model	114_best_fc2_lyrics_bert_lyrics_bert_padding_model	115_best_fc2_lyrics_bert_lyrics_bert_padding_model	116_best_fc2_lyrics_bert_lyrics_bert_padding_model	117_best_fc2_lyrics_bert_lyrics_bert_padding_model	118_best_fc2_lyrics_bert_lyrics_bert_padding_model	119_best_fc2_lyrics_bert_lyrics_bert_padding_model	120_best_fc2_lyrics_bert_lyrics_bert_padding_model	121_best_fc2_lyrics_bert_lyrics_bert_padding_model	122_best_fc2_lyrics_bert_lyrics_bert_padding_model	123_best_fc2_lyrics_bert_lyrics_bert_padding_model	124_best_fc2_lyrics_bert_lyrics_bert_padding_model	125_best_fc2_lyrics_bert_lyrics_bert_padding_model	126_best_fc2_lyrics_bert_lyrics_bert_padding_model	127_best_fc2_lyrics_bert_lyrics_bert_padding_model
h48f46ZsT9h0Z5Dm	0.014024472	0.005564634	0.004054065	0.0	0.012896603	0.009989257	0.015467654	0.014985954	0.012957861	0.008100214	0.014709486	0.0015277887	0.01576118	0.004059432	0.0	0.0	0.0021399804	0.0	0.00333899	0.015141264	0.015079248	0.0	0.014095197	0.015505979	0.0	0.013298598	0.0144838365	0.015033008	0.008458688	0.007633415	0.014953011	0.0	0.0	0.013681608	0.0	0.0	0.015309878	0.0117638	0.01366739	0.014577236	0.014215362	0.005823632	0.0	0.013397506	0.014525275	0.0065837777	0.014329455	0.0	0.015045875	0.004117972	0.0	0.015200426	0.0005405738	0.0150325345	0.013959824	0.013740111	0.0035896613	0.004957968	0.003398638	0.015181129	0.0	0.014512072	0.013805743	0.0	0.007017231	0.013663518	0.014852554	0.015209214	0.012802341	0.0	0.0125091085	0.014655456	0.014858271	0.012559555	0.009118657	0.013799145	0.01073327	0.014257434	0.015556155	0.0	0.014976247	0.0	0.015867485	0.013368982	0.014169936	0.014486066	0.013685519	0.014588494	0.0032990775	0.0	0.014778325	0.013457897	0.014020543	0.002148582	0.00930094	0.013603715	0.013724994	0.00019848952	0.009566522	0.013524674	0.01423909	0.014115011	0.014015086	0.0147940945	0.007696455	0.011366584	0.01443108	0.014312113	0.014712026	0.0019071831	0.008352723	0.015588983	0.0	0.015816342	0.008876344	0.012611791	0.007368116	0.012822103	0.0016942982	0.0052264743	0.014241957	0.0	0.014496106	0.014597018	0.013546508	0.014564418	0.014745583	0.0051743286
PV5EXN6AIVBqvsLO	0.0	0.0	0.0	0.0137616005	0.0	0.0	0.003307995	0.0	0.0	0.0	0.0	0.0020125054	0.0055849277	0.0	0.0	0.0	0.012203413	0.013733503	0.014549496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032120645	0.0	0.0	0.0	0.0	0.014035162	0.0	0.0	0.0	0.013071355	0.0037365383	0.0	0.0	0.0054077185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014572094	0.0	0.010511941	0.0	0.0	0.0135188205	0.0	0.0	0.0	0.0040637683	0.0	0.0	0.0	0.0	0.005679388	0.0	0.0	0.0	0.0	0.0	0.0042234487	0.017638667	0.0	0.0	0.005666809	0.0	0.0	0.002032645	0.0	0.0	0.015780233	0.015515653	0.0	0.0	0.0	0.0015563181	0.0	0.0	0.0061674756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014066644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014660726	0.0	0.0	0.0	0.00382061	0.0	0.0	0.0	0.0	0.0
eFEY5JiDF3ZLpXBZ	0.0025066512	0.0	0.0018163694	0.013553668	0.0018109106	0.0	0.01734908	0.0041363235	0.0019818826	0.0	0.0031755813	0.0017132091	0.017802186	0.00096292555	0.0	0.0	0.013254073	0.013792951	0.014730823	0.004329291	0.0040897164	0.0	0.0023282182	0.005390838	0.0	0.0029347695	0.016476594	0.001732103	0.0	0.0	0.011305573	0.0142516205	0.0	0.0022496448	0.0	0.011503747	0.019025613	0.0019272584	0.003562023	0.018099321	0.0024518212	0.0	0.0	0.0	0.003296078	0.0	0.004234662	0.0	0.002596489	0.0018448649	0.0	0.0021101465	0.0	0.012542179	0.00870246	0.00162779	0.0	0.0	0.013422255	0.0054654735	0.012359987	0.0035472738	0.0031531856	0.016847834	0.0	0.001570369	0.0040204804	0.018394068	0.00025485572	0.0	0.0014548716	0.009214467	0.01855843	0.0018017503	0.0	0.002357008	0.0	0.010266614	0.019024398	0.015623757	0.0026711887	0.0	0.018006252	0.0014366787	0.002834864	0.01689429	0.005531322	0.0023223269	0.015173852	0.015609513	0.0058260253	0.0	0.0032363392	0.001874686	0.0	0.0018375273	0.018234113	0.0	0.0	0.0027937915	0.0008994083	0.010388676	0.003509713	0.011329465	0.0	0.007548701	0.010796701	0.0013384797	0.0025441847	0.013248836	0.0	0.011015692	0.0	0.010619789	0.0	0.00844427	0.0018956574	0.0029162809	0.0015779032	0.0009595848	0.0020522778	0.0	0.016660063	0.002149651	0.00382953	0.0019599537	0.0040424843	0.0
VAWiymoCIYxhae3J	0.012441322	0.005715247	0.004391849	0.0048584277	0.012548495	0.00920935	0.015243661	0.014812998	0.012747467	0.008160011	0.014581561	0.0014303605	0.015873145	0.004801576	0.0	0.0015080079	0.0052143	0.0022297213	0.0066708135	0.013023804	0.01362606	0.00043889947	0.013368868	0.014273386	0.0	0.012838233	0.014801013	0.014858542	0.009263165	0.006289637	0.015336998	0.0043553575	0.0	0.013101116	0.0	0.0049254973	0.016247584	0.010320975	0.013383193	0.014469296	0.013840859	0.007954262	0.0	0.011636282	0.013692366	0.007272447	0.013538492	0.0	0.01408329	0.0045803757	0.0	0.013898727	0.0	0.015397922	0.015597212	0.01302644	0.004148248	0.0058645466	0.005417628	0.0145705165	0.004987909	0.014399036	0.013383724	0.003271405	0.007808525	0.011469004	0.014066022	0.015860027	0.012615148	0.0021390102	0.013077736	0.0145713175	0.014765797	0.011097437	0.009318401	0.013142811	0.010039748	0.015462578	0.016937971	0.0050671147	0.014474044	0.0	0.017017998	0.013528727	0.013080551	0.015046263	0.013099596	0.013661917	0.004925727	0.0042958404	0.013637949	0.012703607	0.0125654135	0.0022686138	0.008423102	0.012985939	0.014066402	0.0	0.00852281	0.01427571	0.013693999	0.014571606	0.012983825	0.015357666	0.008071702	0.014259556	0.01460298	0.013475275	0.01447076	0.006237407	0.0074053966	0.015014039	0.0	0.015849624	0.008910818	0.013491605	0.008446366	0.01230791	0.0017661646	0.0061482936	0.012536122	0.0	0.01409895	0.013621302	0.012070588	0.014011588	0.0142658865	0.0059426595
2H91WLAd7ZZJvAiw	0.012916144	0.006070507	0.004276989	0.0	0.012455464	0.01383683	0.006484861	0.013268382	0.011848303	0.009843972	0.012544151	0.0014317078	0.007413494	0.004601562	0.007766557	0.0	0.0	0.0	0.0	0.012412689	0.012974947	0.0	0.012524109	0.012635745	0.007242268	0.012810575	0.0062707025	0.013397138	0.01017697	0.011358203	0.007891456	0.0	0.006914667	0.012434473	0.0017043462	0.0	0.0063846083	0.012300529	0.011584898	0.0061006453	0.013164155	0.005324483	0.004556177	0.011592429	0.012707602	0.0077495957	0.012329204	0.0	0.013528071	0.004419638	0.007675028	0.013283649	0.0075638318	0.00860442	0.0075837304	0.012336892	0.00403304	0.0062826583	0.0	0.013009612	0.0	0.012097256	0.011733863	0.0	0.007445942	0.011872216	0.013216195	0.007407478	0.012487936	0.001847098	0.01273056	0.007180968	0.00682322	0.012364044	0.010178273	0.01160348	0.013120969	0.007831348	0.006221588	0.0	0.013242228	0.003867398	0.006783883	0.012063471	0.013457719	0.006155197	0.011142872	0.012503973	0.0	0.0	0.0125671495	0.012643544	0.012069243	0.002170369	0.010475486	0.012503603	0.006207893	0.0075559337	0.011928627	0.0126398755	0.012780998	0.008097369	0.012537671	0.0076192315	0.008105051	0.006912132	0.008437319	0.012646616	0.013858688	0.0	0.009785576	0.00813665	0.0032420247	0.008886855	0.011335736	0.007419025	0.0077123013	0.012000195	0.0017131567	0.006029399	0.01213213	0.008483365	0.0062070666	0.012835161	0.010929832	0.013033491	0.012662538	0.0059234025
eL5gISWGrBE7XS19	0.0122229345	0.007825789	0.004507523	0.0	0.012363859	0.012562369	0.009665917	0.013095692	0.01204164	0.011027751	0.012420892	0.0014738798	0.010201919	0.0048150276	0.0074423556	0.0020187153	0.001652578	0.0	0.0023836668	0.012467408	0.012536791	0.0013192663	0.012710824	0.012668165	0.006360259	0.012341923	0.009125266	0.013272843	0.0113043515	0.01023446	0.01139932	0.0	0.006484803	0.011974212	0.002457091	0.0	0.009660683	0.012518476	0.012354313	0.009675217	0.013258995	0.007877054	0.003053757	0.01184539	0.013579591	0.009639152	0.011757909	0.0	0.014008997	0.004684376	0.0072770403	0.013220457	0.0071776398	0.010925978	0.010637922	0.012357363	0.0051386366	0.00821958	0.0015960617	0.012528138	0.0	0.013210024	0.011658104	0.0	0.009485357	0.01144304	0.0128256595	0.009794667	0.012971082	0.003647384	0.013035945	0.010406111	0.00941468	0.012564286	0.011391151	0.012369797	0.013144163	0.011176582	0.010355421	0.0	0.012925971	0.0013611006	0.010750866	0.012905434	0.014129387	0.009153664	0.011416193	0.012511201	0.0019614322	0.0	0.012413936	0.012721733	0.01202417	0.0022529636	0.01159833	0.013294415	0.008897851	0.0066673	0.0115505075	0.012748898	0.013604991	0.01072994	0.01216211	0.011065545	0.009917936	0.009337208	0.01060381	0.012439504	0.013905925	0.0015041988	0.010346816	0.012051736	0.0027465883	0.01164321	0.011202391	0.009387086	0.008611454	0.011692126	0.0017478227	0.0062076617	0.013106952	0.0069825226	0.008525489	0.012850115	0.011793423	0.012919893	0.012162444	0.007977061
mRh2z2fr0ygxzxEY	0.0	0.0	0.0013847084	0.015430477	0.0	0.0	0.007141139	0.0	0.0	0.0	0.0	0.0017953346	0.010021987	0.00047876852	0.0	0.0	0.013270082	0.011226501	0.015494481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008531667	0.0	0.0	0.0	0.0	0.012923438	0.0	0.0	0.0	0.016443595	0.008658142	0.0	0.0	0.009117231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015206005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013769928	0.0	0.011475044	0.0	0.0	0.013839095	0.0	0.0	0.0	0.008845004	0.0	0.0	0.0	0.0	0.0090847155	0.0	0.0	0.0	0.0	0.0	0.008465986	0.014706643	0.0	0.0	0.00975227	0.0	0.0	0.00746475	0.0	0.0	0.016509883	0.014978839	0.0	0.0	0.0	0.0017985362	0.0	0.0	0.00939643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01437064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016551124	0.00020559046	0.0	0.0	0.007642952	0.0	0.0	0.0	0.0	0.0
6xHlTE7G5TPIszvP	0.0039985515	8.12294e-05	0.0026848277	0.0	0.0038909242	0.0013891982	0.009556838	0.0038530594	0.0026923623	0.0015122121	0.0026558714	0.0016971775	0.009883727	0.0017934245	0.0	0.0	0.0	0.0	0.00014254612	0.0038198254	0.0036613683	0.0	0.0029370151	0.0034979787	0.0	0.0018704915	0.00886894	0.003677192	0.0014752385	0.0	0.007903368	0.0	0.0	0.0017318688	0.0	0.0	0.008813732	0.0017576857	0.0023876964	0.009035895	0.0027984185	0.0010433206	0.0	0.0011601121	0.0045044096	0.00045235484	0.0036517594	0.0	0.0040640435	0.0026816952	0.0	0.002977582	0.0	0.0078097396	0.006064736	0.0038475723	0.0	0.0	0.0009481083	0.0037198446	0.0	0.00350953	0.0020541826	0.0	0.001391977	0.002004269	0.0025080335	0.009219291	0.0022574046	0.0	0.0034811022	0.0063198563	0.0088401055	0.0026600654	0.0022081647	0.0031146416	0.00040696366	0.0065509924	0.0090339845	0.0	0.004747971	0.0	0.00912723	0.0018529542	0.003921858	0.008610787	0.003496196	0.0035119378	0.00095058326	0.0	0.0038416844	0.0024724344	0.0033717954	0.001826178	0.0014227728	0.0033806295	0.008828482	0.0	0.00057649537	0.0035255882	0.0031225511	0.0064846324	0.0024846473	0.00679517	0.0008653947	0.004919913	0.0070869243	0.0017010001	0.0032598928	0.0	0.0	0.006887431	0.0	0.0068254243	0.0013464104	0.0063724555	0.0032816082	0.0018406534	0.0016318514	0.0025822374	0.002358198	0.0	0.008249121	0.0056725647	0.004791997	0.0029087646	0.001892312	0.00049993896
2VlKYw5QIFuFdxZx	0.015436293	0.010981509	0.0047889035	0.0	0.015372193	0.01578003	0.010609218	0.016011596	0.014775204	0.013763894	0.016292194	0.0014508999	0.01027854	0.005188456	0.009393189	0.00068198255	0.0	0.0	0.0	0.015052024	0.015414223	0.00017973753	0.015659163	0.01601079	0.00809548	0.014977921	0.010531464	0.017080983	0.014675522	0.013475202	0.01378806	0.0	0.008522668	0.014950492	0.005113527	0.0	0.010417399	0.015718061	0.01535962	0.009193638	0.016853264	0.010687813	0.006101666	0.015794117	0.016003067	0.0120780645	0.014699127	0.0	0.017522398	0.004784339	0.009584568	0.017258523	0.0102281775	0.0130477	0.013347275	0.015683446	0.0056748623	0.011209887	0.0	0.01679779	0.0	0.015762039	0.015083117	0.0	0.0120394295	0.014796073	0.016329985	0.010393635	0.0151522225	0.0033062506	0.015343016	0.013058598	0.010471107	0.015757922	0.014703893	0.015541333	0.016712815	0.013251206	0.011171077	0.0	0.016821725	0.004355629	0.011693757	0.015101493	0.016946878	0.01001212	0.014436033	0.015510799	0.0	0.0	0.01596859	0.01628432	0.014776462	0.0022365618	0.014657338	0.015592415	0.009652444	0.009155418	0.014732278	0.01606157	0.01621227	0.0131164435	0.0156069435	0.012961099	0.013018554	0.012558012	0.013183972	0.016004156	0.017522011	0.0	0.014110538	0.013905238	0.0048347716	0.014461009	0.014138868	0.012239387	0.010305972	0.014502845	0.0017382592	0.006674137	0.015538831	0.009426545	0.009358255	0.015971102	0.014636669	0.016268503	0.015780894	0.010247653
DyixMd9p8yG8rGn9	0.0	0.0	0.00190438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017272987	0.0	0.0026704166	0.0	0.012240458	0.0	0.0	0.0	0.0	0.0	0.012977148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023224459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011213868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018233693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017364206	0.0015957415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
