id	0_best_fc2_lyrics_bert_mfcc_bow_padding_model	1_best_fc2_lyrics_bert_mfcc_bow_padding_model	2_best_fc2_lyrics_bert_mfcc_bow_padding_model	3_best_fc2_lyrics_bert_mfcc_bow_padding_model	4_best_fc2_lyrics_bert_mfcc_bow_padding_model	5_best_fc2_lyrics_bert_mfcc_bow_padding_model	6_best_fc2_lyrics_bert_mfcc_bow_padding_model	7_best_fc2_lyrics_bert_mfcc_bow_padding_model	8_best_fc2_lyrics_bert_mfcc_bow_padding_model	9_best_fc2_lyrics_bert_mfcc_bow_padding_model	10_best_fc2_lyrics_bert_mfcc_bow_padding_model	11_best_fc2_lyrics_bert_mfcc_bow_padding_model	12_best_fc2_lyrics_bert_mfcc_bow_padding_model	13_best_fc2_lyrics_bert_mfcc_bow_padding_model	14_best_fc2_lyrics_bert_mfcc_bow_padding_model	15_best_fc2_lyrics_bert_mfcc_bow_padding_model	16_best_fc2_lyrics_bert_mfcc_bow_padding_model	17_best_fc2_lyrics_bert_mfcc_bow_padding_model	18_best_fc2_lyrics_bert_mfcc_bow_padding_model	19_best_fc2_lyrics_bert_mfcc_bow_padding_model	20_best_fc2_lyrics_bert_mfcc_bow_padding_model	21_best_fc2_lyrics_bert_mfcc_bow_padding_model	22_best_fc2_lyrics_bert_mfcc_bow_padding_model	23_best_fc2_lyrics_bert_mfcc_bow_padding_model	24_best_fc2_lyrics_bert_mfcc_bow_padding_model	25_best_fc2_lyrics_bert_mfcc_bow_padding_model	26_best_fc2_lyrics_bert_mfcc_bow_padding_model	27_best_fc2_lyrics_bert_mfcc_bow_padding_model	28_best_fc2_lyrics_bert_mfcc_bow_padding_model	29_best_fc2_lyrics_bert_mfcc_bow_padding_model	30_best_fc2_lyrics_bert_mfcc_bow_padding_model	31_best_fc2_lyrics_bert_mfcc_bow_padding_model	32_best_fc2_lyrics_bert_mfcc_bow_padding_model	33_best_fc2_lyrics_bert_mfcc_bow_padding_model	34_best_fc2_lyrics_bert_mfcc_bow_padding_model	35_best_fc2_lyrics_bert_mfcc_bow_padding_model	36_best_fc2_lyrics_bert_mfcc_bow_padding_model	37_best_fc2_lyrics_bert_mfcc_bow_padding_model	38_best_fc2_lyrics_bert_mfcc_bow_padding_model	39_best_fc2_lyrics_bert_mfcc_bow_padding_model	40_best_fc2_lyrics_bert_mfcc_bow_padding_model	41_best_fc2_lyrics_bert_mfcc_bow_padding_model	42_best_fc2_lyrics_bert_mfcc_bow_padding_model	43_best_fc2_lyrics_bert_mfcc_bow_padding_model	44_best_fc2_lyrics_bert_mfcc_bow_padding_model	45_best_fc2_lyrics_bert_mfcc_bow_padding_model	46_best_fc2_lyrics_bert_mfcc_bow_padding_model	47_best_fc2_lyrics_bert_mfcc_bow_padding_model	48_best_fc2_lyrics_bert_mfcc_bow_padding_model	49_best_fc2_lyrics_bert_mfcc_bow_padding_model	50_best_fc2_lyrics_bert_mfcc_bow_padding_model	51_best_fc2_lyrics_bert_mfcc_bow_padding_model	52_best_fc2_lyrics_bert_mfcc_bow_padding_model	53_best_fc2_lyrics_bert_mfcc_bow_padding_model	54_best_fc2_lyrics_bert_mfcc_bow_padding_model	55_best_fc2_lyrics_bert_mfcc_bow_padding_model	56_best_fc2_lyrics_bert_mfcc_bow_padding_model	57_best_fc2_lyrics_bert_mfcc_bow_padding_model	58_best_fc2_lyrics_bert_mfcc_bow_padding_model	59_best_fc2_lyrics_bert_mfcc_bow_padding_model	60_best_fc2_lyrics_bert_mfcc_bow_padding_model	61_best_fc2_lyrics_bert_mfcc_bow_padding_model	62_best_fc2_lyrics_bert_mfcc_bow_padding_model	63_best_fc2_lyrics_bert_mfcc_bow_padding_model	64_best_fc2_lyrics_bert_mfcc_bow_padding_model	65_best_fc2_lyrics_bert_mfcc_bow_padding_model	66_best_fc2_lyrics_bert_mfcc_bow_padding_model	67_best_fc2_lyrics_bert_mfcc_bow_padding_model	68_best_fc2_lyrics_bert_mfcc_bow_padding_model	69_best_fc2_lyrics_bert_mfcc_bow_padding_model	70_best_fc2_lyrics_bert_mfcc_bow_padding_model	71_best_fc2_lyrics_bert_mfcc_bow_padding_model	72_best_fc2_lyrics_bert_mfcc_bow_padding_model	73_best_fc2_lyrics_bert_mfcc_bow_padding_model	74_best_fc2_lyrics_bert_mfcc_bow_padding_model	75_best_fc2_lyrics_bert_mfcc_bow_padding_model	76_best_fc2_lyrics_bert_mfcc_bow_padding_model	77_best_fc2_lyrics_bert_mfcc_bow_padding_model	78_best_fc2_lyrics_bert_mfcc_bow_padding_model	79_best_fc2_lyrics_bert_mfcc_bow_padding_model	80_best_fc2_lyrics_bert_mfcc_bow_padding_model	81_best_fc2_lyrics_bert_mfcc_bow_padding_model	82_best_fc2_lyrics_bert_mfcc_bow_padding_model	83_best_fc2_lyrics_bert_mfcc_bow_padding_model	84_best_fc2_lyrics_bert_mfcc_bow_padding_model	85_best_fc2_lyrics_bert_mfcc_bow_padding_model	86_best_fc2_lyrics_bert_mfcc_bow_padding_model	87_best_fc2_lyrics_bert_mfcc_bow_padding_model	88_best_fc2_lyrics_bert_mfcc_bow_padding_model	89_best_fc2_lyrics_bert_mfcc_bow_padding_model	90_best_fc2_lyrics_bert_mfcc_bow_padding_model	91_best_fc2_lyrics_bert_mfcc_bow_padding_model	92_best_fc2_lyrics_bert_mfcc_bow_padding_model	93_best_fc2_lyrics_bert_mfcc_bow_padding_model	94_best_fc2_lyrics_bert_mfcc_bow_padding_model	95_best_fc2_lyrics_bert_mfcc_bow_padding_model	96_best_fc2_lyrics_bert_mfcc_bow_padding_model	97_best_fc2_lyrics_bert_mfcc_bow_padding_model	98_best_fc2_lyrics_bert_mfcc_bow_padding_model	99_best_fc2_lyrics_bert_mfcc_bow_padding_model	100_best_fc2_lyrics_bert_mfcc_bow_padding_model	101_best_fc2_lyrics_bert_mfcc_bow_padding_model	102_best_fc2_lyrics_bert_mfcc_bow_padding_model	103_best_fc2_lyrics_bert_mfcc_bow_padding_model	104_best_fc2_lyrics_bert_mfcc_bow_padding_model	105_best_fc2_lyrics_bert_mfcc_bow_padding_model	106_best_fc2_lyrics_bert_mfcc_bow_padding_model	107_best_fc2_lyrics_bert_mfcc_bow_padding_model	108_best_fc2_lyrics_bert_mfcc_bow_padding_model	109_best_fc2_lyrics_bert_mfcc_bow_padding_model	110_best_fc2_lyrics_bert_mfcc_bow_padding_model	111_best_fc2_lyrics_bert_mfcc_bow_padding_model	112_best_fc2_lyrics_bert_mfcc_bow_padding_model	113_best_fc2_lyrics_bert_mfcc_bow_padding_model	114_best_fc2_lyrics_bert_mfcc_bow_padding_model	115_best_fc2_lyrics_bert_mfcc_bow_padding_model	116_best_fc2_lyrics_bert_mfcc_bow_padding_model	117_best_fc2_lyrics_bert_mfcc_bow_padding_model	118_best_fc2_lyrics_bert_mfcc_bow_padding_model	119_best_fc2_lyrics_bert_mfcc_bow_padding_model	120_best_fc2_lyrics_bert_mfcc_bow_padding_model	121_best_fc2_lyrics_bert_mfcc_bow_padding_model	122_best_fc2_lyrics_bert_mfcc_bow_padding_model	123_best_fc2_lyrics_bert_mfcc_bow_padding_model	124_best_fc2_lyrics_bert_mfcc_bow_padding_model	125_best_fc2_lyrics_bert_mfcc_bow_padding_model	126_best_fc2_lyrics_bert_mfcc_bow_padding_model	127_best_fc2_lyrics_bert_mfcc_bow_padding_model
h48f46ZsT9h0Z5Dm	0.012903152	0.003674493	0.016069353	0.0123045975	0.012222308	0.01670688	0.0120976055	0.010852196	0.012062171	0.017210666	0.0108773755	0.015605044	0.021649266	0.013830819	0.0	0.0068735955	0.006400507	0.019990787	0.0150547	0.014010169	0.014548984	0.002294484	0.012473749	0.016916418	0.021212783	0.01039993	0.021654952	0.012229697	0.01862254	0.014650989	0.0	0.01076728	0.007792893	0.011807681	0.01222137	0.022033282	0.017379837	0.012571308	0.017727286	0.023698201	0.022839429	0.015385391	0.012059173	0.012233885	0.012208784	0.0	0.015007838	0.013429869	0.011680646	0.020220507	0.013737251	0.011796462	0.012414878	0.011391732	0.011791471	0.010691897	0.012562248	0.0	0.014192105	0.01231951	0.015260778	0.012324165	0.0126724	0.0132476045	0.011902032	0.014675816	0.019150503	0.0	0.014557592	0.0026096876	0.019524718	0.012094783	0.01318192	0.011856175	0.011828537	0.0048091984	0.012427866	0.013931558	0.010784918	0.0	0.010771773	0.0	0.0	0.011595694	0.020751946	0.01045677	0.014576048	0.0	0.020252123	0.020651909	0.011386475	0.0	0.011571444	0.0037364408	0.011584252	0.0	0.014953416	0.013012093	0.012971948	0.012227884	0.019862996	0.019847881	0.013228969	0.02085826	0.0032691874	0.012611339	0.018425576	0.015115073	0.015426687	0.003446424	0.011317356	0.01288147	0.0051639494	0.018120175	0.012564954	0.014640796	0.0061877198	0.016477294	0.0	0.007838805	0.01330781	0.00599817	0.017659198	0.012638351	0.009565661	0.010623256	0.023671322	0.020116253
PV5EXN6AIVBqvsLO	0.011433819	0.003412523	0.01781715	0.014119157	0.010809366	0.014940767	0.013768585	0.009911045	0.010619143	0.015528191	0.009614997	0.013643701	0.02168064	0.015415301	0.0	0.0065828813	0.006008942	0.020014722	0.01670263	0.012021856	0.01328856	0.0022744522	0.011119387	0.014987038	0.021238131	0.009759388	0.02174575	0.010725993	0.016749175	0.012665063	0.0	0.012468206	0.007124956	0.010383322	0.010730227	0.022077544	0.015641583	0.010973884	0.01585723	0.023761444	0.022912208	0.017194845	0.010693191	0.01125445	0.010741592	0.0	0.01294752	0.015314587	0.010252185	0.020179668	0.012163983	0.010205367	0.01110264	0.010000269	0.010481121	0.009427889	0.010836504	0.0	0.011863652	0.011010681	0.013743731	0.010767126	0.011038712	0.014938339	0.010431519	0.0125797205	0.01741715	0.0	0.012439091	0.002571421	0.017543051	0.010619307	0.011857985	0.010378083	0.0102982875	0.0044085803	0.011067976	0.012366794	0.01004875	0.0	0.009159052	0.0	0.0	0.010199829	0.020872679	0.008840434	0.013152315	0.0	0.020362396	0.02090063	0.010312673	0.0	0.010196816	0.0036591906	0.010223458	0.0	0.016639158	0.011655693	0.011292101	0.010840929	0.017999047	0.017935343	0.011601275	0.02066173	0.003233192	0.011325805	0.01639577	0.013837093	0.01370993	0.0034022403	0.00999419	0.011695282	0.0047552213	0.01582531	0.011196296	0.012712709	0.005856336	0.014602142	0.0	0.007274491	0.011781305	0.005884581	0.015789686	0.0112047335	0.0088218665	0.009289933	0.023550738	0.020272765
eFEY5JiDF3ZLpXBZ	0.010230633	0.001927215	0.017894577	0.014322735	0.009593535	0.015646806	0.013757503	0.008653218	0.00923508	0.015830245	0.008284248	0.012870233	0.021691624	0.015710143	0.0	0.0064883144	0.005978506	0.02024958	0.016963178	0.010678835	0.011882027	0.0022633174	0.010091059	0.013956301	0.021570876	0.008707479	0.022043705	0.009496178	0.017117526	0.0116085475	0.0	0.0127317775	0.0059701083	0.0089911055	0.0093102455	0.022106342	0.016020717	0.010332978	0.01646229	0.023956243	0.02316652	0.017025659	0.0093599325	0.010074862	0.009447696	0.0	0.01195521	0.015763618	0.008790697	0.020343805	0.010993389	0.008992324	0.009745126	0.00864731	0.009194998	0.008183735	0.009672552	0.0	0.011006018	0.009700108	0.0140164	0.00939881	0.009590801	0.015179469	0.009251517	0.011626951	0.017968532	0.0	0.011245378	0.0025749772	0.018080536	0.009239038	0.010511045	0.0092557045	0.009045876	0.0031893868	0.009894781	0.010894352	0.00859958	0.0	0.007986088	0.0	0.0	0.009092936	0.021340717	0.0074962205	0.012240453	0.0	0.020758001	0.021177348	0.010084648	0.0	0.008819999	0.0036680873	0.008685098	0.0	0.016641174	0.010209926	0.010225237	0.009576956	0.018718628	0.018206295	0.01061549	0.020902222	0.0032374444	0.010001331	0.016977841	0.014199394	0.012668707	0.0034026694	0.008444556	0.010290578	0.0036180303	0.01640522	0.009699627	0.011612007	0.004899716	0.013475731	0.0	0.0071486672	0.010532735	0.0058371676	0.01608059	0.010001216	0.007649871	0.008025007	0.023923784	0.020543523
VAWiymoCIYxhae3J	0.012505639	0.003547554	0.017045394	0.013527012	0.011876761	0.016733222	0.0131681	0.010645116	0.011579227	0.017299818	0.010549571	0.015237941	0.02194713	0.014841244	0.0	0.006923996	0.006476586	0.020487078	0.016001305	0.013445969	0.01433756	0.0023020415	0.012128461	0.01637436	0.021723403	0.010263841	0.021899493	0.011848815	0.018697264	0.014186399	0.0	0.011984807	0.007639409	0.011489239	0.011915736	0.02235605	0.017389517	0.012326666	0.017815746	0.024024237	0.023042642	0.016343946	0.011754186	0.011980435	0.011881331	0.0	0.014586629	0.014328597	0.011363695	0.020585878	0.01330223	0.011664093	0.012226414	0.011151057	0.0116533525	0.010500258	0.012243713	0.0	0.013768159	0.012099991	0.015349575	0.011968046	0.012451361	0.01401017	0.011638032	0.01419582	0.019266378	0.0	0.014042488	0.0026295697	0.019536028	0.011706887	0.012951907	0.011651093	0.011538321	0.004708144	0.012146321	0.013611397	0.010661812	0.0	0.0106078265	0.0	0.0	0.011251058	0.021119788	0.0101272985	0.0144344615	0.0	0.020711452	0.021023838	0.011430187	0.0	0.011231548	0.0037636403	0.01149387	0.0	0.015951907	0.01255788	0.012549888	0.012078455	0.019955538	0.019858962	0.012793764	0.021261843	0.0032804923	0.012353404	0.01833847	0.015194715	0.014851818	0.00345661	0.011036454	0.012713371	0.00501417	0.018114278	0.01227226	0.014119007	0.006144081	0.016034989	0.0	0.007910454	0.01295642	0.0060603935	0.017601928	0.012450027	0.009575691	0.01020391	0.02387903	0.02051315
2H91WLAd7ZZJvAiw	0.014892112	0.0055757505	0.015931249	0.012388784	0.013965152	0.016848166	0.011933184	0.01271472	0.01387573	0.017701475	0.01271332	0.016635492	0.021917291	0.013673534	0.0	0.007346617	0.006977569	0.02048797	0.014814305	0.014875205	0.016667439	0.0023303668	0.0141019635	0.017864024	0.021401316	0.01205462	0.021675333	0.014059234	0.019041998	0.015970338	0.00011309193	0.010739961	0.009655371	0.013697845	0.014221675	0.021808393	0.017409747	0.014001079	0.018081263	0.023916716	0.022643471	0.015293133	0.013702573	0.013800657	0.013902342	0.00071971765	0.016072506	0.013085091	0.013664354	0.020484965	0.015456337	0.013431274	0.014481498	0.013338744	0.013534693	0.0125528155	0.014241648	0.002126389	0.01517003	0.013868806	0.015910568	0.014323839	0.014526565	0.01299825	0.013887827	0.015658576	0.01926834	0.0	0.015377033	0.0026875178	0.019947004	0.0136386305	0.01480438	0.01320686	0.013779295	0.0068632	0.014284842	0.015740484	0.012679314	0.0	0.012919175	0.0	0.0	0.013421201	0.020803079	0.012470773	0.01635694	0.000933181	0.020425066	0.020696072	0.012306066	0.0	0.013745207	0.0038704465	0.01353636	0.0	0.014770585	0.0148282265	0.014774263	0.014195284	0.019855518	0.020031016	0.014905029	0.021032749	0.0033347001	0.014815097	0.018757781	0.015393257	0.017066447	0.003524218	0.013236932	0.01485298	0.0070600742	0.018323582	0.014329325	0.015921244	0.008085641	0.01766426	0.0	0.00873626	0.015010662	0.0062859557	0.017976098	0.014356948	0.011602222	0.012579729	0.023725871	0.02014184
eL5gISWGrBE7XS19	0.011509308	0.004117207	0.016407602	0.012649301	0.010984483	0.016304119	0.012424895	0.011203074	0.010839714	0.016530903	0.009655016	0.01478361	0.021121595	0.014091989	0.0	0.006980363	0.0065485197	0.019673439	0.015249421	0.012795663	0.013500148	0.0023004531	0.012640808	0.016015729	0.020762738	0.010847144	0.021010801	0.010973987	0.018152984	0.013442837	0.0	0.011152962	0.008153624	0.010535858	0.011006503	0.021302845	0.016831946	0.012559115	0.017100949	0.023100218	0.02206566	0.01562891	0.010650766	0.012434877	0.010931432	0.0	0.013963422	0.013658795	0.010484688	0.019727837	0.012376868	0.010458006	0.0113773495	0.010263496	0.0104546305	0.009531494	0.011166071	0.0004654314	0.013250453	0.011033711	0.0151534835	0.011035268	0.0113387825	0.013395544	0.010862811	0.013948501	0.018643968	0.0	0.013657886	0.0026253716	0.018717844	0.010636541	0.01315144	0.010553709	0.010769355	0.0054157726	0.011240651	0.012378147	0.011220848	0.0	0.009613576	0.0	0.0	0.01039504	0.020328175	0.00920957	0.013302881	0.0	0.019884417	0.02016379	0.01154465	0.0	0.010412643	0.0037670608	0.010312822	0.0	0.015114898	0.011782493	0.011614369	0.011006365	0.019237394	0.019258304	0.011864143	0.02022875	0.003282651	0.01156787	0.017723843	0.014947716	0.01399493	0.0034566335	0.010087716	0.011763403	0.005789006	0.017357785	0.011216227	0.01410701	0.00669435	0.015608675	0.0	0.008057782	0.011886171	0.0060770544	0.01706249	0.011362916	0.010181747	0.009228054	0.023151327	0.019581644
mRh2z2fr0ygxzxEY	0.01175519	0.0029004451	0.016901268	0.013329733	0.011066247	0.016025012	0.012959631	0.009878159	0.010934709	0.016521808	0.009779899	0.014092916	0.02149568	0.014713574	0.0	0.0067319637	0.006232668	0.02017769	0.015883936	0.012156442	0.013517201	0.0022807769	0.011228888	0.015184181	0.021426138	0.00966246	0.021664677	0.011300623	0.017805643	0.012876406	0.0	0.011657917	0.0069306875	0.010695042	0.0111816125	0.022029739	0.016541725	0.011401473	0.017039489	0.023790553	0.022852417	0.01602298	0.011054151	0.011281352	0.010968215	0.0	0.013239456	0.014476463	0.010444959	0.020277679	0.012566887	0.010766983	0.011447728	0.010232936	0.010995059	0.009791326	0.011451699	0.0	0.01243157	0.011267877	0.0147928735	0.011064009	0.011437476	0.01405866	0.010867829	0.012862328	0.018420804	0.0	0.01269187	0.0026003756	0.018641734	0.010991473	0.011968789	0.010999393	0.010708089	0.0043214886	0.011319437	0.012576195	0.009858022	0.0	0.009722147	0.0	0.0	0.010512189	0.021054044	0.0091414945	0.013695731	0.0	0.020396095	0.020771118	0.0108704595	0.0	0.0104436055	0.0037085223	0.010604605	0.0	0.015618925	0.011771267	0.011846484	0.01142514	0.019180406	0.018848348	0.012221067	0.020881092	0.0032484967	0.011612203	0.017554022	0.014686658	0.014174749	0.0034256687	0.010216887	0.012038019	0.0045701065	0.017101243	0.011435165	0.012851422	0.0056298873	0.014736122	0.0	0.007547813	0.012149284	0.005947223	0.016710738	0.011506908	0.008822088	0.00959465	0.023675889	0.020305388
6xHlTE7G5TPIszvP	0.012743819	0.004051253	0.016358772	0.012767139	0.012130976	0.016486207	0.012554205	0.011154583	0.012002445	0.017032577	0.010871137	0.015348881	0.021829713	0.014162086	0.0	0.0069202767	0.0064571216	0.020180264	0.015465935	0.013592479	0.014555689	0.0022934156	0.01256291	0.016631555	0.02139584	0.010776397	0.021881435	0.012163374	0.018381272	0.01421232	0.0	0.011173931	0.008048364	0.011855913	0.012211844	0.022154944	0.017183874	0.012548588	0.017532526	0.02386273	0.022964379	0.015779916	0.0119574	0.01247044	0.012045711	0.0	0.014555362	0.014005615	0.011616976	0.020478291	0.013599273	0.011720295	0.01247504	0.011300994	0.011679574	0.0107537415	0.012484042	0.00033742268	0.013764196	0.012283491	0.015300225	0.012223343	0.012600678	0.013525151	0.01192894	0.014340761	0.018996	0.0	0.014176578	0.0026124304	0.01919461	0.012012163	0.013243321	0.011843834	0.011811633	0.0052394825	0.012320369	0.0137717705	0.011078814	0.0	0.010785618	0.0	0.0	0.011463252	0.020953866	0.010533674	0.0145305665	0.0	0.020433096	0.02088653	0.011432831	0.0	0.011559664	0.0037537895	0.011567596	0.0	0.015277489	0.012896202	0.012827263	0.012358815	0.019540628	0.01950702	0.013198262	0.021001406	0.0032750175	0.012620853	0.0181615	0.015045646	0.015231639	0.0034506468	0.011274182	0.01293608	0.005530449	0.017879568	0.012420656	0.0145662585	0.0065303557	0.016152574	0.0	0.00792328	0.013167235	0.006033967	0.017308887	0.012493606	0.009956947	0.010781132	0.023814678	0.0203374
2VlKYw5QIFuFdxZx	0.015509653	0.005985134	0.015712194	0.012421853	0.014806153	0.017520545	0.012309528	0.013110894	0.014744517	0.018304856	0.013379261	0.017773198	0.02186652	0.013611888	0.0	0.0074841133	0.0071461485	0.020237379	0.014887508	0.016255323	0.01732096	0.002350996	0.014693867	0.01918118	0.021406226	0.012354008	0.021612244	0.014748572	0.019875089	0.016953267	0.0008836258	0.010805631	0.0098987445	0.014413992	0.015057289	0.022139845	0.018299228	0.014578935	0.018724076	0.023676993	0.02270389	0.015289877	0.014636833	0.014213079	0.014707336	0.001311055	0.01732327	0.013118076	0.01440494	0.02055742	0.016190534	0.014520521	0.015053508	0.014123516	0.014420057	0.013470425	0.015174948	0.0025836853	0.016493281	0.014758944	0.016282003	0.015239604	0.01569048	0.012894702	0.014649922	0.0168629	0.019915527	0.0	0.016711427	0.0027016876	0.020541793	0.014724121	0.01545417	0.014146144	0.014598707	0.007050799	0.014909977	0.016618574	0.013087109	0.0	0.013699426	0.0	0.0	0.014023918	0.020751333	0.013418475	0.016912255	0.0016104156	0.020286946	0.020636942	0.012792008	0.0	0.0144746825	0.003929125	0.01445655	0.0	0.014813364	0.015528237	0.015450071	0.014993705	0.020549359	0.020804737	0.01570698	0.021121727	0.0033550132	0.015193154	0.01947283	0.015947545	0.017682895	0.0035465169	0.014120052	0.015582842	0.0073746876	0.019196153	0.01517893	0.016876124	0.008171606	0.018635375	0.00038593356	0.0089066075	0.015880605	0.006363175	0.018812394	0.015009953	0.011701083	0.013306413	0.02355611	0.020234825
DyixMd9p8yG8rGn9	0.011591166	0.0036133472	0.016092734	0.012420186	0.011057239	0.016461624	0.012061308	0.010718397	0.010734208	0.016950106	0.009862287	0.014814479	0.021135524	0.013749435	0.0	0.006940937	0.0064576045	0.019742833	0.01493581	0.012881328	0.013505483	0.0022954245	0.0121550085	0.016143788	0.020933373	0.010295072	0.021103807	0.010954479	0.018311802	0.013619549	0.0	0.010883978	0.007631948	0.010625536	0.011108924	0.021540144	0.016996134	0.012218432	0.01749492	0.023179173	0.022201423	0.015273201	0.010936301	0.011941668	0.011012881	0.0	0.014152532	0.013234338	0.010572011	0.01995832	0.012558784	0.010785664	0.011398665	0.010320274	0.010749164	0.009663342	0.011244305	0.0	0.013480788	0.0110527435	0.015176832	0.011131333	0.011467886	0.013058405	0.01089177	0.014011554	0.018814951	0.0	0.013617674	0.0026243802	0.019061467	0.010872785	0.01284327	0.010771022	0.010993504	0.0047941003	0.0112436805	0.012607522	0.010718441	0.0	0.009676906	0.0	0.0	0.0103959935	0.020432977	0.00915191	0.013540125	0.0	0.019955156	0.020205349	0.011371922	0.0	0.010561186	0.0037498125	0.010622691	0.0	0.014910077	0.011855731	0.011834074	0.011122794	0.019534145	0.019531688	0.011904146	0.020428631	0.0032715073	0.011516954	0.018059276	0.015106651	0.0141395945	0.0034496954	0.010291321	0.01183464	0.005117018	0.017811432	0.011370681	0.013749045	0.0061191726	0.015741432	0.0	0.007906002	0.012053038	0.0060447864	0.017291931	0.011582781	0.009527492	0.00919238	0.023146357	0.019684898
